Filename,Voltage (V),Current (A)
s8a 1mhz.xlsx,-0.56501,-2.22493e-09
s8a 1mhz.xlsx,-0.56501,-2.22493e-09
s8a 1mhz.xlsx,-0.57002,-2.2068e-09
s8a 1mhz.xlsx,-0.57002,-2.2068e-09
s8a 1mhz.xlsx,-0.57503,-2.20336e-09
s8a 1mhz.xlsx,-0.57503,-2.20336e-09
s8a 1mhz.xlsx,-0.58004,-2.20542e-09
s8a 1mhz.xlsx,-0.58004,-2.20542e-09
s8a 1mhz.xlsx,-0.585,-2.21989e-09
s8a 1mhz.xlsx,-0.585,-2.21989e-09
s8a 1mhz.xlsx,-0.59001,-2.20745e-09
s8a 1mhz.xlsx,-0.59001,-2.20745e-09
s8a 1mhz.xlsx,-0.59502,-2.22257e-09
s8a 1mhz.xlsx,-0.59502,-2.22257e-09
s8a 1mhz.xlsx,-0.60002,-2.2209e-09
s8a 1mhz.xlsx,-0.60002,-2.2209e-09
s8a 1mhz.xlsx,-0.60503,-2.20187e-09
s8a 1mhz.xlsx,-0.60503,-2.20187e-09
s8a 1mhz.xlsx,-0.61,-2.21787e-09
s8a 1mhz.xlsx,-0.61,-2.21787e-09
s8a 1mhz.xlsx,-0.61501,-2.20456e-09
s8a 1mhz.xlsx,-0.61501,-2.20456e-09
s8a 1mhz.xlsx,-0.62001,-2.21087e-09
s8a 1mhz.xlsx,-0.62001,-2.21087e-09
s8a 1mhz.xlsx,-0.62502,-2.20133e-09
s8a 1mhz.xlsx,-0.62502,-2.20133e-09
s8a 1mhz.xlsx,-0.62999,-2.19549e-09
s8a 1mhz.xlsx,-0.62999,-2.19549e-09
s8a 1mhz.xlsx,-0.63501,-2.17724e-09
s8a 1mhz.xlsx,-0.63501,-2.17724e-09
s8a 1mhz.xlsx,-0.64002,-2.18147e-09
s8a 1mhz.xlsx,-0.64002,-2.18147e-09
s8a 1mhz.xlsx,-0.64503,-2.16004e-09
s8a 1mhz.xlsx,-0.64503,-2.16004e-09
s8a 1mhz.xlsx,-0.65003,-2.16266e-09
s8a 1mhz.xlsx,-0.65003,-2.16266e-09
s8a 1mhz.xlsx,-0.655,-2.16554e-09
s8a 1mhz.xlsx,-0.655,-2.16554e-09
s8a 1mhz.xlsx,-0.66002,-2.18068e-09
s8a 1mhz.xlsx,-0.66002,-2.18068e-09
s8a 1mhz.xlsx,-0.66502,-2.18582e-09
s8a 1mhz.xlsx,-0.66502,-2.18582e-09
s8a 1mhz.xlsx,-0.67003,-2.19733e-09
s8a 1mhz.xlsx,-0.67003,-2.19733e-09
s8a 1mhz.xlsx,-0.675,-2.18432e-09
s8a 1mhz.xlsx,-0.675,-2.18432e-09
s8a 1mhz.xlsx,-0.68001,-2.18141e-09
s8a 1mhz.xlsx,-0.68001,-2.18141e-09
s8a 1mhz.xlsx,-0.68502,-2.17116e-09
s8a 1mhz.xlsx,-0.68502,-2.17116e-09
s8a 1mhz.xlsx,-0.69002,-2.17472e-09
s8a 1mhz.xlsx,-0.69002,-2.17472e-09
s8a 1mhz.xlsx,-0.69503,-2.19463e-09
s8a 1mhz.xlsx,-0.69503,-2.19463e-09
s8a 1mhz.xlsx,-0.70001,-2.16944e-09
s8a 1mhz.xlsx,-0.70001,-2.16944e-09
s8a 1mhz.xlsx,-0.70501,-2.1524e-09
s8a 1mhz.xlsx,-0.70501,-2.1524e-09
s8a 1mhz.xlsx,-0.71002,-2.15237e-09
s8a 1mhz.xlsx,-0.71002,-2.15237e-09
s8a 1mhz.xlsx,-0.71503,-2.16198e-09
s8a 1mhz.xlsx,-0.71503,-2.16198e-09
s8a 1mhz.xlsx,-0.72001,-2.1721e-09
s8a 1mhz.xlsx,-0.72001,-2.1721e-09
s8a 1mhz.xlsx,-0.72501,-2.16216e-09
s8a 1mhz.xlsx,-0.72501,-2.16216e-09
s8a 1mhz.xlsx,-0.73002,-2.14047e-09
s8a 1mhz.xlsx,-0.73002,-2.14047e-09
s8a 1mhz.xlsx,-0.73503,-2.12795e-09
s8a 1mhz.xlsx,-0.73503,-2.12795e-09
s8a 1mhz.xlsx,-0.74004,-2.12699e-09
s8a 1mhz.xlsx,-0.74004,-2.12699e-09
s8a 1mhz.xlsx,-0.745,-2.11898e-09
s8a 1mhz.xlsx,-0.745,-2.11898e-09
s8a 1mhz.xlsx,-0.75001,-2.13015e-09
s8a 1mhz.xlsx,-0.75001,-2.13015e-09
s8a 1mhz.xlsx,-0.75502,-2.13197e-09
s8a 1mhz.xlsx,-0.75502,-2.13197e-09
s8a 1mhz.xlsx,-0.76002,-2.13622e-09
s8a 1mhz.xlsx,-0.76002,-2.13622e-09
s8a 1mhz.xlsx,-0.765,-2.13621e-09
s8a 1mhz.xlsx,-0.765,-2.13621e-09
s8a 1mhz.xlsx,-0.77001,-2.11446e-09
s8a 1mhz.xlsx,-0.77001,-2.11446e-09
s8a 1mhz.xlsx,-0.77501,-2.09904e-09
s8a 1mhz.xlsx,-0.77501,-2.09904e-09
s8a 1mhz.xlsx,-0.78002,-2.13093e-09
s8a 1mhz.xlsx,-0.78002,-2.13093e-09
s8a 1mhz.xlsx,-0.78503,-2.12425e-09
s8a 1mhz.xlsx,-0.78503,-2.12425e-09
s8a 1mhz.xlsx,-0.79001,-2.10543e-09
s8a 1mhz.xlsx,-0.79001,-2.10543e-09
s8a 1mhz.xlsx,-0.79501,-2.11076e-09
s8a 1mhz.xlsx,-0.79501,-2.11076e-09
s8a 1mhz.xlsx,-0.80001,-2.10756e-09
s8a 1mhz.xlsx,-0.80001,-2.10756e-09
s8a 1mhz.xlsx,-0.80503,-2.11852e-09
s8a 1mhz.xlsx,-0.80503,-2.11852e-09
s8a 1mhz.xlsx,-0.81,-2.11118e-09
s8a 1mhz.xlsx,-0.81,-2.11118e-09
s8a 1mhz.xlsx,-0.815,-2.10106e-09
s8a 1mhz.xlsx,-0.815,-2.10106e-09
s8a 1mhz.xlsx,-0.82001,-2.10646e-09
s8a 1mhz.xlsx,-0.82001,-2.10646e-09
s8a 1mhz.xlsx,-0.82502,-2.12427e-09
s8a 1mhz.xlsx,-0.82502,-2.12427e-09
s8a 1mhz.xlsx,-0.83002,-2.11356e-09
s8a 1mhz.xlsx,-0.83002,-2.11356e-09
s8a 1mhz.xlsx,-0.83499,-2.10518e-09
s8a 1mhz.xlsx,-0.83499,-2.10518e-09
s8a 1mhz.xlsx,-0.84001,-2.12728e-09
s8a 1mhz.xlsx,-0.84001,-2.12728e-09
s8a 1mhz.xlsx,-0.84502,-2.11884e-09
s8a 1mhz.xlsx,-0.84502,-2.11884e-09
s8a 1mhz.xlsx,-0.85002,-2.1335e-09
s8a 1mhz.xlsx,-0.85002,-2.1335e-09
s8a 1mhz.xlsx,-0.855,-2.12855e-09
s8a 1mhz.xlsx,-0.855,-2.12855e-09
s8a 1mhz.xlsx,-0.86001,-2.11284e-09
s8a 1mhz.xlsx,-0.86001,-2.11284e-09
s8a 1mhz.xlsx,-0.86501,-2.10236e-09
s8a 1mhz.xlsx,-0.86501,-2.10236e-09
s8a 1mhz.xlsx,-0.87002,-2.10862e-09
s8a 1mhz.xlsx,-0.87002,-2.10862e-09
s8a 1mhz.xlsx,-0.87503,-2.09644e-09
s8a 1mhz.xlsx,-0.87503,-2.09644e-09
s8a 1mhz.xlsx,-0.88,-2.10811e-09
s8a 1mhz.xlsx,-0.88,-2.10811e-09
s8a 1mhz.xlsx,-0.88501,-2.09912e-09
s8a 1mhz.xlsx,-0.88501,-2.09912e-09
s8a 1mhz.xlsx,-0.89002,-2.10454e-09
s8a 1mhz.xlsx,-0.89002,-2.10454e-09
s8a 1mhz.xlsx,-0.89503,-2.08834e-09
s8a 1mhz.xlsx,-0.89503,-2.08834e-09
s8a 1mhz.xlsx,-0.9,-2.11377e-09
s8a 1mhz.xlsx,-0.9,-2.11377e-09
s8a 1mhz.xlsx,-0.90501,-2.09569e-09
s8a 1mhz.xlsx,-0.90501,-2.09569e-09
s8a 1mhz.xlsx,-0.91001,-2.07011e-09
s8a 1mhz.xlsx,-0.91001,-2.07011e-09
s8a 1mhz.xlsx,-0.91502,-2.06298e-09
s8a 1mhz.xlsx,-0.91502,-2.06298e-09
s8a 1mhz.xlsx,-0.92003,-2.06896e-09
s8a 1mhz.xlsx,-0.92003,-2.06896e-09
s8a 1mhz.xlsx,-0.925,-2.09078e-09
s8a 1mhz.xlsx,-0.925,-2.09078e-09
s8a 1mhz.xlsx,-0.93002,-2.09448e-09
s8a 1mhz.xlsx,-0.93002,-2.09448e-09
s8a 1mhz.xlsx,-0.93502,-2.0812e-09
s8a 1mhz.xlsx,-0.93502,-2.0812e-09
s8a 1mhz.xlsx,-0.94004,-2.06946e-09
s8a 1mhz.xlsx,-0.94004,-2.06946e-09
s8a 1mhz.xlsx,-0.945,-2.05902e-09
s8a 1mhz.xlsx,-0.945,-2.05902e-09
s8a 1mhz.xlsx,-0.95002,-2.0568e-09
s8a 1mhz.xlsx,-0.95002,-2.0568e-09
s8a 1mhz.xlsx,-0.95501,-2.03843e-09
s8a 1mhz.xlsx,-0.95501,-2.03843e-09
s8a 1mhz.xlsx,-0.96002,-2.02705e-09
s8a 1mhz.xlsx,-0.96002,-2.02705e-09
s8a 1mhz.xlsx,-0.96503,-1.98215e-09
s8a 1mhz.xlsx,-0.96503,-1.98215e-09
s8a 1mhz.xlsx,-0.97,-1.96887e-09
s8a 1mhz.xlsx,-0.97,-1.96887e-09
s8a 1mhz.xlsx,-0.97501,-1.91137e-09
s8a 1mhz.xlsx,-0.97501,-1.91137e-09
s8a 1mhz.xlsx,-0.98002,-1.92796e-09
s8a 1mhz.xlsx,-0.98002,-1.92796e-09
s8a 1mhz.xlsx,-0.98503,-1.89921e-09
s8a 1mhz.xlsx,-0.98503,-1.89921e-09
s8a 1mhz.xlsx,-0.99,-1.90766e-09
s8a 1mhz.xlsx,-0.99,-1.90766e-09
s8a 1mhz.xlsx,-0.99501,-1.93213e-09
s8a 1mhz.xlsx,-0.99501,-1.93213e-09
s8a 1mhz.xlsx,-1.00002,-1.8909e-09
s8a 1mhz.xlsx,-1.00002,-1.8909e-09
s8a 1mhz.xlsx,-1.00001,-1.88681e-09
s8a 1mhz.xlsx,-1.00001,-1.88681e-09
s8a 1mhz.xlsx,-0.99501,-1.83606e-09
s8a 1mhz.xlsx,-0.99501,-1.83606e-09
s8a 1mhz.xlsx,-0.99,-1.82381e-09
s8a 1mhz.xlsx,-0.99,-1.82381e-09
s8a 1mhz.xlsx,-0.98503,-1.8253e-09
s8a 1mhz.xlsx,-0.98503,-1.8253e-09
s8a 1mhz.xlsx,-0.98002,-1.81463e-09
s8a 1mhz.xlsx,-0.98002,-1.81463e-09
s8a 1mhz.xlsx,-0.97501,-1.76146e-09
s8a 1mhz.xlsx,-0.97501,-1.76146e-09
s8a 1mhz.xlsx,-0.97,-1.7557e-09
s8a 1mhz.xlsx,-0.97,-1.7557e-09
s8a 1mhz.xlsx,-0.96503,-1.76214e-09
s8a 1mhz.xlsx,-0.96503,-1.76214e-09
s8a 1mhz.xlsx,-0.96003,-1.73876e-09
s8a 1mhz.xlsx,-0.96003,-1.73876e-09
s8a 1mhz.xlsx,-0.95502,-1.70469e-09
s8a 1mhz.xlsx,-0.95502,-1.70469e-09
s8a 1mhz.xlsx,-0.95001,-1.70437e-09
s8a 1mhz.xlsx,-0.95001,-1.70437e-09
s8a 1mhz.xlsx,-0.945,-1.6638e-09
s8a 1mhz.xlsx,-0.945,-1.6638e-09
s8a 1mhz.xlsx,-0.94003,-1.71582e-09
s8a 1mhz.xlsx,-0.94003,-1.71582e-09
s8a 1mhz.xlsx,-0.93502,-1.64548e-09
s8a 1mhz.xlsx,-0.93502,-1.64548e-09
s8a 1mhz.xlsx,-0.93,-1.62531e-09
s8a 1mhz.xlsx,-0.93,-1.62531e-09
s8a 1mhz.xlsx,-0.92499,-1.61822e-09
s8a 1mhz.xlsx,-0.92499,-1.61822e-09
s8a 1mhz.xlsx,-0.92002,-1.5877e-09
s8a 1mhz.xlsx,-0.92002,-1.5877e-09
s8a 1mhz.xlsx,-0.91501,-1.55655e-09
s8a 1mhz.xlsx,-0.91501,-1.55655e-09
s8a 1mhz.xlsx,-0.91001,-1.54159e-09
s8a 1mhz.xlsx,-0.91001,-1.54159e-09
s8a 1mhz.xlsx,-0.90501,-1.53896e-09
s8a 1mhz.xlsx,-0.90501,-1.53896e-09
s8a 1mhz.xlsx,-0.9,-1.5099e-09
s8a 1mhz.xlsx,-0.9,-1.5099e-09
s8a 1mhz.xlsx,-0.89503,-1.51334e-09
s8a 1mhz.xlsx,-0.89503,-1.51334e-09
s8a 1mhz.xlsx,-0.89002,-1.48919e-09
s8a 1mhz.xlsx,-0.89002,-1.48919e-09
s8a 1mhz.xlsx,-0.88501,-1.48711e-09
s8a 1mhz.xlsx,-0.88501,-1.48711e-09
s8a 1mhz.xlsx,-0.88,-1.4949e-09
s8a 1mhz.xlsx,-0.88,-1.4949e-09
s8a 1mhz.xlsx,-0.87502,-1.47618e-09
s8a 1mhz.xlsx,-0.87502,-1.47618e-09
s8a 1mhz.xlsx,-0.87001,-1.45792e-09
s8a 1mhz.xlsx,-0.87001,-1.45792e-09
s8a 1mhz.xlsx,-0.86501,-1.45253e-09
s8a 1mhz.xlsx,-0.86501,-1.45253e-09
s8a 1mhz.xlsx,-0.86,-1.43986e-09
s8a 1mhz.xlsx,-0.86,-1.43986e-09
s8a 1mhz.xlsx,-0.85499,-1.42568e-09
s8a 1mhz.xlsx,-0.85499,-1.42568e-09
s8a 1mhz.xlsx,-0.85003,-1.42066e-09
s8a 1mhz.xlsx,-0.85003,-1.42066e-09
s8a 1mhz.xlsx,-0.84502,-1.41234e-09
s8a 1mhz.xlsx,-0.84502,-1.41234e-09
s8a 1mhz.xlsx,-0.84001,-1.40886e-09
s8a 1mhz.xlsx,-0.84001,-1.40886e-09
s8a 1mhz.xlsx,-0.83501,-1.41623e-09
s8a 1mhz.xlsx,-0.83501,-1.41623e-09
s8a 1mhz.xlsx,-0.83004,-1.40316e-09
s8a 1mhz.xlsx,-0.83004,-1.40316e-09
s8a 1mhz.xlsx,-0.82503,-1.40917e-09
s8a 1mhz.xlsx,-0.82503,-1.40917e-09
s8a 1mhz.xlsx,-0.82002,-1.39594e-09
s8a 1mhz.xlsx,-0.82002,-1.39594e-09
s8a 1mhz.xlsx,-0.81501,-1.38742e-09
s8a 1mhz.xlsx,-0.81501,-1.38742e-09
s8a 1mhz.xlsx,-0.81,-1.38756e-09
s8a 1mhz.xlsx,-0.81,-1.38756e-09
s8a 1mhz.xlsx,-0.80503,-1.37339e-09
s8a 1mhz.xlsx,-0.80503,-1.37339e-09
s8a 1mhz.xlsx,-0.80002,-1.39014e-09
s8a 1mhz.xlsx,-0.80002,-1.39014e-09
s8a 1mhz.xlsx,-0.79501,-1.38395e-09
s8a 1mhz.xlsx,-0.79501,-1.38395e-09
s8a 1mhz.xlsx,-0.79001,-1.37717e-09
s8a 1mhz.xlsx,-0.79001,-1.37717e-09
s8a 1mhz.xlsx,-0.78502,-1.38597e-09
s8a 1mhz.xlsx,-0.78502,-1.38597e-09
s8a 1mhz.xlsx,-0.78002,-1.37926e-09
s8a 1mhz.xlsx,-0.78002,-1.37926e-09
s8a 1mhz.xlsx,-0.77501,-1.34809e-09
s8a 1mhz.xlsx,-0.77501,-1.34809e-09
s8a 1mhz.xlsx,-0.77,-1.344e-09
s8a 1mhz.xlsx,-0.77,-1.344e-09
s8a 1mhz.xlsx,-0.76499,-1.35361e-09
s8a 1mhz.xlsx,-0.76499,-1.35361e-09
s8a 1mhz.xlsx,-0.76002,-1.36195e-09
s8a 1mhz.xlsx,-0.76002,-1.36195e-09
s8a 1mhz.xlsx,-0.75502,-1.35236e-09
s8a 1mhz.xlsx,-0.75502,-1.35236e-09
s8a 1mhz.xlsx,-0.75001,-1.34076e-09
s8a 1mhz.xlsx,-0.75001,-1.34076e-09
s8a 1mhz.xlsx,-0.745,-1.3482e-09
s8a 1mhz.xlsx,-0.745,-1.3482e-09
s8a 1mhz.xlsx,-0.74002,-1.3484e-09
s8a 1mhz.xlsx,-0.74002,-1.3484e-09
s8a 1mhz.xlsx,-0.73503,-1.34933e-09
s8a 1mhz.xlsx,-0.73503,-1.34933e-09
s8a 1mhz.xlsx,-0.73002,-1.3456e-09
s8a 1mhz.xlsx,-0.73002,-1.3456e-09
s8a 1mhz.xlsx,-0.72502,-1.32124e-09
s8a 1mhz.xlsx,-0.72502,-1.32124e-09
s8a 1mhz.xlsx,-0.72001,-1.32222e-09
s8a 1mhz.xlsx,-0.72001,-1.32222e-09
s8a 1mhz.xlsx,-0.71503,-1.29957e-09
s8a 1mhz.xlsx,-0.71503,-1.29957e-09
s8a 1mhz.xlsx,-0.71001,-1.29492e-09
s8a 1mhz.xlsx,-0.71001,-1.29492e-09
s8a 1mhz.xlsx,-0.70501,-1.28869e-09
s8a 1mhz.xlsx,-0.70501,-1.28869e-09
s8a 1mhz.xlsx,-0.70001,-1.2859e-09
s8a 1mhz.xlsx,-0.70001,-1.2859e-09
s8a 1mhz.xlsx,-0.69503,-1.27714e-09
s8a 1mhz.xlsx,-0.69503,-1.27714e-09
s8a 1mhz.xlsx,-0.69002,-1.26693e-09
s8a 1mhz.xlsx,-0.69002,-1.26693e-09
s8a 1mhz.xlsx,-0.68501,-1.2599e-09
s8a 1mhz.xlsx,-0.68501,-1.2599e-09
s8a 1mhz.xlsx,-0.68,-1.24111e-09
s8a 1mhz.xlsx,-0.68,-1.24111e-09
s8a 1mhz.xlsx,-0.67499,-1.24906e-09
s8a 1mhz.xlsx,-0.67499,-1.24906e-09
s8a 1mhz.xlsx,-0.67002,-1.23007e-09
s8a 1mhz.xlsx,-0.67002,-1.23007e-09
s8a 1mhz.xlsx,-0.66502,-1.23404e-09
s8a 1mhz.xlsx,-0.66502,-1.23404e-09
s8a 1mhz.xlsx,-0.66002,-1.23326e-09
s8a 1mhz.xlsx,-0.66002,-1.23326e-09
s8a 1mhz.xlsx,-0.65501,-1.23074e-09
s8a 1mhz.xlsx,-0.65501,-1.23074e-09
s8a 1mhz.xlsx,-0.65004,-1.22176e-09
s8a 1mhz.xlsx,-0.65004,-1.22176e-09
s8a 1mhz.xlsx,-0.64503,-1.19362e-09
s8a 1mhz.xlsx,-0.64503,-1.19362e-09
s8a 1mhz.xlsx,-0.64001,-1.18798e-09
s8a 1mhz.xlsx,-0.64001,-1.18798e-09
s8a 1mhz.xlsx,-0.63501,-1.1971e-09
s8a 1mhz.xlsx,-0.63501,-1.1971e-09
s8a 1mhz.xlsx,-0.63001,-1.2094e-09
s8a 1mhz.xlsx,-0.63001,-1.2094e-09
s8a 1mhz.xlsx,-0.62504,-1.20293e-09
s8a 1mhz.xlsx,-0.62504,-1.20293e-09
s8a 1mhz.xlsx,-0.62002,-1.20277e-09
s8a 1mhz.xlsx,-0.62002,-1.20277e-09
s8a 1mhz.xlsx,-0.61501,-1.20512e-09
s8a 1mhz.xlsx,-0.61501,-1.20512e-09
s8a 1mhz.xlsx,-0.61,-1.22254e-09
s8a 1mhz.xlsx,-0.61,-1.22254e-09
s8a 1mhz.xlsx,-0.60503,-1.21382e-09
s8a 1mhz.xlsx,-0.60503,-1.21382e-09
s8a 1mhz.xlsx,-0.60002,-1.20475e-09
s8a 1mhz.xlsx,-0.60002,-1.20475e-09
s8a 1mhz.xlsx,-0.59502,-1.2103e-09
s8a 1mhz.xlsx,-0.59502,-1.2103e-09
s8a 1mhz.xlsx,-0.59001,-1.21734e-09
s8a 1mhz.xlsx,-0.59001,-1.21734e-09
s8a 1mhz.xlsx,-0.585,-1.21433e-09
s8a 1mhz.xlsx,-0.585,-1.21433e-09
s8a 1mhz.xlsx,-0.58003,-1.22919e-09
s8a 1mhz.xlsx,-0.58003,-1.22919e-09
s8a 1mhz.xlsx,-0.57502,-1.25128e-09
s8a 1mhz.xlsx,-0.57502,-1.25128e-09
s8a 1mhz.xlsx,-0.57001,-1.26016e-09
s8a 1mhz.xlsx,-0.57001,-1.26016e-09
s8a 1mhz.xlsx,-0.56501,-1.28775e-09
s8a 1mhz.xlsx,-0.56501,-1.28775e-09
s8a 1mhz.xlsx,-0.56004,-1.28694e-09
s8a 1mhz.xlsx,-0.56004,-1.28694e-09
s8a 1mhz.xlsx,-0.55502,-1.30939e-09
s8a 1mhz.xlsx,-0.55502,-1.30939e-09
s8a 1mhz.xlsx,-0.55001,-1.30705e-09
s8a 1mhz.xlsx,-0.55001,-1.30705e-09
s8a 1mhz.xlsx,-0.54501,-1.31913e-09
s8a 1mhz.xlsx,-0.54501,-1.31913e-09
s8a 1mhz.xlsx,-0.53999,-1.33222e-09
s8a 1mhz.xlsx,-0.53999,-1.33222e-09
s8a 1mhz.xlsx,-0.53503,-1.31819e-09
s8a 1mhz.xlsx,-0.53503,-1.31819e-09
s8a 1mhz.xlsx,-0.53001,-1.31854e-09
s8a 1mhz.xlsx,-0.53001,-1.31854e-09
s8a 1mhz.xlsx,-0.52501,-1.30988e-09
s8a 1mhz.xlsx,-0.52501,-1.30988e-09
s8a 1mhz.xlsx,-0.52,-1.30075e-09
s8a 1mhz.xlsx,-0.52,-1.30075e-09
s8a 1mhz.xlsx,-0.51503,-1.29181e-09
s8a 1mhz.xlsx,-0.51503,-1.29181e-09
s8a 1mhz.xlsx,-0.51002,-1.28846e-09
s8a 1mhz.xlsx,-0.51002,-1.28846e-09
s8a 1mhz.xlsx,-0.50502,-1.28497e-09
s8a 1mhz.xlsx,-0.50502,-1.28497e-09
s8a 1mhz.xlsx,-0.50001,-1.27825e-09
s8a 1mhz.xlsx,-0.50001,-1.27825e-09
s8a 1mhz.xlsx,-0.495,-1.27463e-09
s8a 1mhz.xlsx,-0.495,-1.27463e-09
s8a 1mhz.xlsx,-0.49002,-1.27794e-09
s8a 1mhz.xlsx,-0.49002,-1.27794e-09
s8a 1mhz.xlsx,-0.48501,-1.27602e-09
s8a 1mhz.xlsx,-0.48501,-1.27602e-09
s8a 1mhz.xlsx,-0.48001,-1.26506e-09
s8a 1mhz.xlsx,-0.48001,-1.26506e-09
s8a 1mhz.xlsx,-0.475,-1.26942e-09
s8a 1mhz.xlsx,-0.475,-1.26942e-09
s8a 1mhz.xlsx,-0.47002,-1.26151e-09
s8a 1mhz.xlsx,-0.47002,-1.26151e-09
s8a 1mhz.xlsx,-0.46501,-1.25526e-09
s8a 1mhz.xlsx,-0.46501,-1.25526e-09
s8a 1mhz.xlsx,-0.46,-1.24937e-09
s8a 1mhz.xlsx,-0.46,-1.24937e-09
s8a 1mhz.xlsx,-0.45499,-1.23906e-09
s8a 1mhz.xlsx,-0.45499,-1.23906e-09
s8a 1mhz.xlsx,-0.44998,-1.2309e-09
s8a 1mhz.xlsx,-0.44998,-1.2309e-09
s8a 1mhz.xlsx,-0.44501,-1.22685e-09
s8a 1mhz.xlsx,-0.44501,-1.22685e-09
s8a 1mhz.xlsx,-0.44,-1.22344e-09
s8a 1mhz.xlsx,-0.44,-1.22344e-09
s8a 1mhz.xlsx,-0.43499,-1.20255e-09
s8a 1mhz.xlsx,-0.43499,-1.20255e-09
s8a 1mhz.xlsx,-0.42999,-1.20057e-09
s8a 1mhz.xlsx,-0.42999,-1.20057e-09
s8a 1mhz.xlsx,-0.42502,-1.19631e-09
s8a 1mhz.xlsx,-0.42502,-1.19631e-09
s8a 1mhz.xlsx,-0.42001,-1.18088e-09
s8a 1mhz.xlsx,-0.42001,-1.18088e-09
s8a 1mhz.xlsx,-0.415,-1.1744e-09
s8a 1mhz.xlsx,-0.415,-1.1744e-09
s8a 1mhz.xlsx,-0.40999,-1.16823e-09
s8a 1mhz.xlsx,-0.40999,-1.16823e-09
s8a 1mhz.xlsx,-0.40499,-1.15759e-09
s8a 1mhz.xlsx,-0.40499,-1.15759e-09
s8a 1mhz.xlsx,-0.40002,-1.15199e-09
s8a 1mhz.xlsx,-0.40002,-1.15199e-09
s8a 1mhz.xlsx,-0.39501,-1.13682e-09
s8a 1mhz.xlsx,-0.39501,-1.13682e-09
s8a 1mhz.xlsx,-0.39,-1.13554e-09
s8a 1mhz.xlsx,-0.39,-1.13554e-09
s8a 1mhz.xlsx,-0.38499,-1.11976e-09
s8a 1mhz.xlsx,-0.38499,-1.11976e-09
s8a 1mhz.xlsx,-0.38002,-1.11252e-09
s8a 1mhz.xlsx,-0.38002,-1.11252e-09
s8a 1mhz.xlsx,-0.37501,-1.09931e-09
s8a 1mhz.xlsx,-0.37501,-1.09931e-09
s8a 1mhz.xlsx,-0.37,-1.08978e-09
s8a 1mhz.xlsx,-0.37,-1.08978e-09
s8a 1mhz.xlsx,-0.365,-1.07644e-09
s8a 1mhz.xlsx,-0.365,-1.07644e-09
s8a 1mhz.xlsx,-0.35999,-1.07095e-09
s8a 1mhz.xlsx,-0.35999,-1.07095e-09
s8a 1mhz.xlsx,-0.35502,-1.06544e-09
s8a 1mhz.xlsx,-0.35502,-1.06544e-09
s8a 1mhz.xlsx,-0.35002,-1.05307e-09
s8a 1mhz.xlsx,-0.35002,-1.05307e-09
s8a 1mhz.xlsx,-0.345,-1.04243e-09
s8a 1mhz.xlsx,-0.345,-1.04243e-09
s8a 1mhz.xlsx,-0.33998,-1.03208e-09
s8a 1mhz.xlsx,-0.33998,-1.03208e-09
s8a 1mhz.xlsx,-0.33501,-1.02682e-09
s8a 1mhz.xlsx,-0.33501,-1.02682e-09
s8a 1mhz.xlsx,-0.33,-1.01573e-09
s8a 1mhz.xlsx,-0.33,-1.01573e-09
s8a 1mhz.xlsx,-0.325,-1.00244e-09
s8a 1mhz.xlsx,-0.325,-1.00244e-09
s8a 1mhz.xlsx,-0.31999,-9.87864e-10
s8a 1mhz.xlsx,-0.31999,-9.87864e-10
s8a 1mhz.xlsx,-0.31498,-9.85134e-10
s8a 1mhz.xlsx,-0.31498,-9.85134e-10
s8a 1mhz.xlsx,-0.31001,-9.76825e-10
s8a 1mhz.xlsx,-0.31001,-9.76825e-10
s8a 1mhz.xlsx,-0.305,-9.6668e-10
s8a 1mhz.xlsx,-0.305,-9.6668e-10
s8a 1mhz.xlsx,-0.3,-9.53376e-10
s8a 1mhz.xlsx,-0.3,-9.53376e-10
s8a 1mhz.xlsx,-0.29498,-9.46915e-10
s8a 1mhz.xlsx,-0.29498,-9.46915e-10
s8a 1mhz.xlsx,-0.29002,-9.38737e-10
s8a 1mhz.xlsx,-0.29002,-9.38737e-10
s8a 1mhz.xlsx,-0.28501,-9.22036e-10
s8a 1mhz.xlsx,-0.28501,-9.22036e-10
s8a 1mhz.xlsx,-0.28,-9.15682e-10
s8a 1mhz.xlsx,-0.28,-9.15682e-10
s8a 1mhz.xlsx,-0.27499,-9.07266e-10
s8a 1mhz.xlsx,-0.27499,-9.07266e-10
s8a 1mhz.xlsx,-0.26999,-8.96537e-10
s8a 1mhz.xlsx,-0.26999,-8.96537e-10
s8a 1mhz.xlsx,-0.26502,-8.82399e-10
s8a 1mhz.xlsx,-0.26502,-8.82399e-10
s8a 1mhz.xlsx,-0.26001,-8.70466e-10
s8a 1mhz.xlsx,-0.26001,-8.70466e-10
s8a 1mhz.xlsx,-0.255,-8.57163e-10
s8a 1mhz.xlsx,-0.255,-8.57163e-10
s8a 1mhz.xlsx,-0.25,-8.47936e-10
s8a 1mhz.xlsx,-0.25,-8.47936e-10
s8a 1mhz.xlsx,-0.24503,-8.36611e-10
s8a 1mhz.xlsx,-0.24503,-8.36611e-10
s8a 1mhz.xlsx,-0.24002,-8.27289e-10
s8a 1mhz.xlsx,-0.24002,-8.27289e-10
s8a 1mhz.xlsx,-0.23501,-8.15094e-10
s8a 1mhz.xlsx,-0.23501,-8.15094e-10
s8a 1mhz.xlsx,-0.22999,-8.00383e-10
